Name,Address
충남보령DT,충청남도 보령시 대해로 101 (궁촌동)
서산예천DT,충청남도 서산시 나무장1길 22 (예천동)
서산호수,"충청남도 서산시 호수공원2로 33, 1~2층 (읍내동)"
천안신부R,충청남도 천안시 동남구 만남로 43 (신부동) 아라리오갤러리
천안청당,충청남도 천안시 동남구 청수14로 102 (청당동)
천안안서,충청남도 천안시 동남구 안서3길 3 (안서동)
천안IC DT,충청남도 천안시 동남구 신부15길 3 (신부동)
천안신부동,충청남도 천안시 동남구 만남로 9 (신안동)
신세계천안아산,충청남도 천안시 동남구 만남로 43 (신부동) B관 4층
천안청당신도시,충청남도 천안시 동남구 남부대로 322 1동 1층
천안대로DT,충청남도 천안시 동남구 천안대로 527 (구성동)
천안서북이마트,충청남도 천안시 서북구 삼성대로 20 (백석동)
천안백석,충청남도 천안시 서북구 백석로 85-4 (백석동)
천안불당DT,충청남도 천안시 서북구 불당34길 4 (불당동)
천안서부대로DT,충청남도 천안시 서북구 서부대로 405 (쌍용동)
천안두정역DT,충청남도 천안시 서북구 두정로 264 (두정동)
천안시청,충청남도 천안시 서북구 불당22대로 67 (불당동)
천안쌍용역,충청남도 천안시 서북구 충무로 133 (쌍용동)
천안신불당,충청남도 천안시 서북구 불당33길 24 (불당동)
천안성정DT,충청남도 천안시 서북구 동서대로 154 (성정동)
천안불당,충청남도 천안시 서북구 불당4로 91 (불당동)
천안두정,충청남도 천안시 서북구 부성4길 3 (부성1동)
천안이마트,충청남도 천안시 서북구 충무로 187 (쌍용동) 천안이마트 1층
천안업성레이크,충청남도 천안시 서북구 업성수변로 69 (성성동)
충남홍성DT,충청남도 홍성군 홍성읍 도청대로 58
충남도청,충청남도 홍성군 홍북읍 청사로150번길 24
계룡대로DT,충청남도 계룡시 엄사면 번영로 6
당진시곡DT,충청남도 당진시 서해로 6283 (시곡동)
당진문예의전당,충청남도 당진시 시청1로 78 (읍내동) 1층
아산방축DT,충청남도 아산시 온천대로 1392 (방축동)
아산배방,충청남도 아산시 배방읍 배방로 22
아산탕정,충청남도 아산시 탕정면 탕정면로 10
아산용화,충청남도 아산시 어의정로 117 (용화동)
아산터미널,충청남도 아산시 번영로 232 (모종동)
아산권곡,충청남도 아산시 문화로 271-6 (권곡동) 101~105호
아산모종,충청남도 아산시 온천대로 1721 (모종동) 아산축산농협 1층
천안아산역,충청남도 아산시 배방읍 고속철대로 147 101~105호
충북증평,충청북도 증평군 증평읍 광장로 40
청주용암DT,충청북도 청주시 상당구 1순환로 1243 (용암동)
청주용담DT,충청북도 청주시 상당구 산성로 129 (용담동)
청주서문,충청북도 청주시 상당구 무심동로392번길 20 (서문동)
충주호암DT,충청북도 충주시 중원대로 3245 (호암동)
충주시청DT,충청북도 충주시 국원대로 208-1 (금릉동)
충주터미널,충청북도 충주시 봉계13길 2 (봉방동)
충주연수,충청북도 충주시 계명대로 227 (연수동)
충주교현DT,충청북도 충주시 금봉대로 358 (교현동)
충북혁신도시,충청북도 음성군 맹동면 원중로 1416
제천DT,충청북도 제천시 의림대로 181 (중앙로2가)
청주비하DT,충청북도 청주시 흥덕구 2순환로 1078 (비하동)
청주오송,충청북도 청주시 흥덕구 오송읍 오송생명로 220
청주봉명DT,충청북도 청주시 흥덕구 1순환로 514 (봉명동)
청주강서,충청북도 청주시 흥덕구 강서로 121 (강서동)
청주지웰시티,충청북도 청주시 흥덕구 대농로 43 (복대동) 신영지웰시티 1차 상업시설
현대충청,충청북도 청주시 흥덕구 직지대로 308 (복대동)
청주터미널,충청북도 청주시 흥덕구 풍산로 15 (가경동)
청주복대지웰,충청북도 청주시 흥덕구 대농로 52 (복대동)
청주이마트,충청북도 청주시 서원구 청남로 1853 (미평동)
청주사직DT,충청북도 청주시 서원구 사직대로 302 (사직동)
청주성화,충청북도 청주시 서원구 복대로 5 (개신동)
충북대,충청북도 청주시 서원구 내수동로 113 (사창동)
청주분평DT,충청북도 청주시 서원구 1순환로 1154 (분평동)
오창호수공원,"충청북도 청주시 청원구 오창읍 중심상업1로 20 101,102,103,104호"
청주율량DT,충청북도 청주시 청원구 충청대로107번길 8 (율량동)
오창과학단지,충청북도 청주시 청원구 오창읍 과학산업2로 385
제주신화월드R,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 B1-29
제주에듀시티,제주특별자치도 서귀포시 대정읍 에듀시티로 36
제주성산DT,제주특별자치도 서귀포시 성산읍 일출로 80
제주중문DT,제주특별자치도 서귀포시 천제연로 95(색달동)
제주송악산,제주특별자치도 서귀포시 대정읍 형제해안로 322
서귀포DT,제주특별자치도 서귀포시 일주서로 11 (강정동)
성산일출봉,"제주특별자치도 서귀포시 성산읍 일출로 284-5 1,2층"
제주중문,제주특별자치도 서귀포시 중문관광로110번길 32 (색달동)
서귀포올레,제주특별자치도 서귀포시 중정로 69 (서귀동)
제주도남DT,제주특별자치도 제주시 연북로 394 (도남동)
제주협재,제주특별자치도 제주시 한림읍 한림로 337
제주외도DT,제주특별자치도 제주시 일주서로 7300 (외도일동)
제주삼화DT,제주특별자치도 제주시 연삼로 884 (도련일동)
제주시청,제주특별자치도 제주시 중앙로 215 (이도이동)
제주함덕,제주특별자치도 제주시 조천읍 조함해안로 522
제주노형공원,제주특별자치도 제주시 연북로 12 (노형동)
제주애월DT,제주특별자치도 제주시 애월읍 애월해안로 376
제주칠성,제주특별자치도 제주시 관덕로 55 (일도일동)
제주노형,제주특별자치도 제주시 도령로 27 (노형동)
제주용담DT,제주특별자치도 제주시 서해안로 380 (용담삼동) 화이트하우스
신제주이마트,"제주특별자치도 제주시 1100로 3348, 신제주이마트 1층 (노형동)"
제주노형로,제주특별자치도 제주시 노형로 376 (노형동)
제주노형DT,제주특별자치도 제주시 월랑로 68 (노형동)
제주서해안로DT,제주특별자치도 제주시 서해안로 624 (용담삼동)
제주일도DT,제주특별자치도 제주시 동광로 130 (일도이동)
제주공항DT,제주특별자치도 제주시 월성로 42 (용담이동)
